Unvalidated IDs filtered by gender:male sorted by IDs ascending
Person{id='30001028583', date='20000102', gender='male', isValid=false}
Person{id='35612034870', date='19561203', gender='male', isValid=false}
Person{id='35612037135', date='19561203', gender='male', isValid=false}
Person{id='35612056531', date='19561205', gender='male', isValid=false}
Person{id='35612058050', date='19561205', gender='male', isValid=false}
Person{id='35612083377', date='19561208', gender='male', isValid=false}
Person{id='35612107720', date='19561210', gender='male', isValid=false}
Person{id='35612116441', date='19561211', gender='male', isValid=false}
Person{id='35612123423', date='19561212', gender='male', isValid=false}
Person{id='35612141426', date='19561214', gender='male', isValid=false}
Person{id='35612152355', date='19561215', gender='male', isValid=false}
Person{id='35612153307', date='19561215', gender='male', isValid=false}
Person{id='35612182986', date='19561218', gender='male', isValid=false}
Person{id='35612184961', date='19561218', gender='male', isValid=false}
Person{id='35612188768', date='19561218', gender='male', isValid=false}
Person{id='35612215389', date='19561221', gender='male', isValid=false}
Person{id='35612217365', date='19561221', gender='male', isValid=false}
Person{id='35612225707', date='19561222', gender='male', isValid=false}
Person{id='35612242911', date='19561224', gender='male', isValid=false}
Person{id='35612254207', date='19561225', gender='male', isValid=false}
Person{id='35612259574', date='19561225', gender='male', isValid=false}
Person{id='35612281714', date='19561228', gender='male', isValid=false}
Person{id='35701024600', date='19570102', gender='male', isValid=false}
Person{id='35701037417', date='19570103', gender='male', isValid=false}
Person{id='35701038051', date='19570103', gender='male', isValid=false}
Person{id='35701042535', date='19570104', gender='male', isValid=false}
Person{id='35701052380', date='19570105', gender='male', isValid=false}
Person{id='35701063255', date='19570106', gender='male', isValid=false}
Person{id='35701081002', date='19570108', gender='male', isValid=false}
Person{id='35701082231', date='19570108', gender='male', isValid=false}
Person{id='35701093704', date='19570109', gender='male', isValid=false}
Person{id='35701099817', date='19570109', gender='male', isValid=false}
Person{id='35701116347', date='19570111', gender='male', isValid=false}
Person{id='35701131415', date='19570113', gender='male', isValid=false}
Person{id='35701181070', date='19570118', gender='male', isValid=false}
Person{id='35701214092', date='19570121', gender='male', isValid=false}
Person{id='35701216164', date='19570121', gender='male', isValid=false}
Person{id='35701229393', date='19570122', gender='male', isValid=false}
Person{id='35701248071', date='19570124', gender='male', isValid=false}
Person{id='35701248799', date='19570124', gender='male', isValid=false}
Person{id='35701266128', date='19570126', gender='male', isValid=false}
Person{id='35701267781', date='19570126', gender='male', isValid=false}
Person{id='35701275011', date='19570127', gender='male', isValid=false}
Person{id='35701288087', date='19570128', gender='male', isValid=false}
Person{id='35702013898', date='19570201', gender='male', isValid=false}
Person{id='35702017764', date='19570201', gender='male', isValid=false}
Person{id='35702034234', date='19570203', gender='male', isValid=false}
Person{id='35702078587', date='19570207', gender='male', isValid=false}
Person{id='35702079732', date='19570207', gender='male', isValid=false}
Person{id='35702086002', date='19570208', gender='male', isValid=false}
Person{id='35702104033', date='19570210', gender='male', isValid=false}
Person{id='35702122056', date='19570212', gender='male', isValid=false}
Person{id='35702128173', date='19570212', gender='male', isValid=false}
Person{id='35702131869', date='19570213', gender='male', isValid=false}
Person{id='35702153167', date='19570215', gender='male', isValid=false}
Person{id='35702161033', date='19570216', gender='male', isValid=false}
Person{id='35702168728', date='19570216', gender='male', isValid=false}
Person{id='35702179371', date='19570217', gender='male', isValid=false}
Person{id='35702195452', date='19570219', gender='male', isValid=false}
Person{id='35702197435', date='19570219', gender='male', isValid=false}
Person{id='35702201417', date='19570220', gender='male', isValid=false}
Person{id='35702217765', date='19570221', gender='male', isValid=false}
Person{id='35702219344', date='19570221', gender='male', isValid=false}
Person{id='35702234780', date='19570223', gender='male', isValid=false}
Person{id='35702238831', date='19570223', gender='male', isValid=false}
Person{id='35702267043', date='19570226', gender='male', isValid=false}
Person{id='35702272539', date='19570227', gender='male', isValid=false}
Person{id='35702277980', date='19570227', gender='male', isValid=false}
Person{id='35703075349', date='19570307', gender='male', isValid=false}
Person{id='35703109109', date='19570310', gender='male', isValid=false}
Person{id='35703141603', date='19570314', gender='male', isValid=false}
Person{id='35703144520', date='19570314', gender='male', isValid=false}
Person{id='35703151692', date='19570315', gender='male', isValid=false}
Person{id='35703161457', date='19570316', gender='male', isValid=false}
Person{id='35703173293', date='19570317', gender='male', isValid=false}
Person{id='35703214754', date='19570321', gender='male', isValid=false}
Person{id='35703237607', date='19570323', gender='male', isValid=false}
Person{id='35703238941', date='19570323', gender='male', isValid=false}
Person{id='35703244196', date='19570324', gender='male', isValid=false}
Person{id='35703275210', date='19570327', gender='male', isValid=false}
Person{id='35704014329', date='19570401', gender='male', isValid=false}
Person{id='35704044382', date='19570404', gender='male', isValid=false}
Person{id='35704059511', date='19570405', gender='male', isValid=false}
Person{id='35704062803', date='19570406', gender='male', isValid=false}
Person{id='35704087900', date='19570408', gender='male', isValid=false}
Person{id='35704095993', date='19570409', gender='male', isValid=false}
Person{id='35704099919', date='19570409', gender='male', isValid=false}
Person{id='35704143485', date='19570414', gender='male', isValid=false}
Person{id='35704159185', date='19570415', gender='male', isValid=false}
Person{id='35704165907', date='19570416', gender='male', isValid=false}
Person{id='35704201996', date='19570420', gender='male', isValid=false}
Person{id='35704216034', date='19570421', gender='male', isValid=false}
Person{id='35704218947', date='19570421', gender='male', isValid=false}
Person{id='35704229618', date='19570422', gender='male', isValid=false}
Person{id='35704232395', date='19570423', gender='male', isValid=false}
Person{id='35704238558', date='19570423', gender='male', isValid=false}
Person{id='35704275011', date='19570427', gender='male', isValid=false}
Person{id='35704276960', date='19570427', gender='male', isValid=false}
Person{id='35704288191', date='19570428', gender='male', isValid=false}
Person{id='35705021645', date='19570502', gender='male', isValid=false}
Person{id='35705039108', date='19570503', gender='male', isValid=false}
Person{id='35705042455', date='19570504', gender='male', isValid=false}
Person{id='35705043081', date='19570504', gender='male', isValid=false}
Person{id='35705061423', date='19570506', gender='male', isValid=false}
Person{id='35705071871', date='19570507', gender='male', isValid=false}
Person{id='35705073848', date='19570507', gender='male', isValid=false}
Person{id='35705082092', date='19570508', gender='male', isValid=false}
Person{id='35705088649', date='19570508', gender='male', isValid=false}
Person{id='35705088914', date='19570508', gender='male', isValid=false}
Person{id='35705091046', date='19570509', gender='male', isValid=false}
Person{id='35705121322', date='19570512', gender='male', isValid=false}
Person{id='35705122114', date='19570512', gender='male', isValid=false}
Person{id='35705123318', date='19570512', gender='male', isValid=false}
Person{id='35705136571', date='19570513', gender='male', isValid=false}
Person{id='35705142907', date='19570514', gender='male', isValid=false}
Person{id='35705147219', date='19570514', gender='male', isValid=false}
Person{id='35705151164', date='19570515', gender='male', isValid=false}
Person{id='35705153297', date='19570515', gender='male', isValid=false}
Person{id='35705156167', date='19570515', gender='male', isValid=false}
Person{id='35705165532', date='19570516', gender='male', isValid=false}
Person{id='35705167284', date='19570516', gender='male', isValid=false}
Person{id='35705168335', date='19570516', gender='male', isValid=false}
Person{id='35705192237', date='19570519', gender='male', isValid=false}
Person{id='35705192745', date='19570519', gender='male', isValid=false}
Person{id='35705205660', date='19570520', gender='male', isValid=false}
Person{id='35705213928', date='19570521', gender='male', isValid=false}
Person{id='35705262299', date='19570526', gender='male', isValid=false}
Person{id='35705276807', date='19570527', gender='male', isValid=false}
